"No. linea - archivo original","No. linea - archivo registros erroneos","No. columna","Nombre Columna","detalle error"
1026,1026,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1026,1026,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1027,1027,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1027,1027,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1028,1028,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1028,1028,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1029,1029,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1029,1029,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1030,1030,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1030,1030,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1031,1031,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1031,1031,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1032,1032,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1032,1032,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1033,1033,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1033,1033,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1034,1034,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1034,1034,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1035,1035,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1035,1035,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1036,1036,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1036,1036,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1037,1037,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1037,1037,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1038,1038,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1038,1038,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1039,1039,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1039,1039,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1040,1040,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1040,1040,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1041,1041,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1041,1041,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1042,1042,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1042,1042,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1043,1043,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1043,1043,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1044,1044,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1044,1044,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1045,1045,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1045,1045,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1046,1046,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1046,1046,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1047,1047,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1047,1047,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1048,1048,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1048,1048,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1049,1049,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1049,1049,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1050,1050,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1050,1050,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1051,1051,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1051,1051,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1052,1052,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1052,1052,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1053,1053,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1053,1053,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1054,1054,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1054,1054,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1055,1055,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1055,1055,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1056,1056,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1056,1056,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1057,1057,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1057,1057,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1058,1058,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1058,1058,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1059,1059,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1059,1059,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1060,1060,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1060,1060,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1061,1061,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1061,1061,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1062,1062,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1062,1062,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1063,1063,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1063,1063,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1064,1064,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1064,1064,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1065,1065,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1066,1066,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1067,1067,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1068,1068,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1069,1069,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1070,1070,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1071,1071,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1072,1072,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1073,1073,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1074,1074,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1075,1075,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1076,1076,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1077,1077,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1078,1078,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1079,1079,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1080,1080,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1081,1081,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1082,1082,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1083,1083,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1084,1084,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1085,1085,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1086,1086,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1086,1086,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1087,1087,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1088,1088,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1089,1089,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1090,1090,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1091,1091,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1092,1092,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1093,1093,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1094,1094,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1095,1095,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1096,1096,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1097,1097,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1098,1098,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1099,1099,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1100,1100,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1101,1101,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1102,1102,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1103,1103,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1104,1104,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1105,1105,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1106,1106,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1107,1107,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1108,1108,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1109,1109,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1110,1110,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1111,1111,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1112,1112,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1113,1113,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1114,1114,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1115,1115,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1116,1116,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1117,1117,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1118,1118,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1119,1119,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1120,1120,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1121,1121,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1122,1122,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1123,1123,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1124,1124,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1125,1125,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1126,1126,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1127,1127,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1128,1128,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1129,1129,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1130,1130,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1131,1131,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1132,1132,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1133,1133,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1134,1134,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1135,1135,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1136,1136,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1137,1137,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1137,1137,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1138,1138,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1139,1139,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1140,1140,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1141,1141,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1142,1142,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1143,1143,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1144,1144,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1144,1144,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1145,1145,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1146,1146,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1147,1147,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1148,1148,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1149,1149,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1150,1150,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1151,1151,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1152,1152,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1153,1153,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1154,1154,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1155,1155,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1156,1156,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1157,1157,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1157,1157,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1158,1158,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1159,1159,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1159,1159,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1160,1160,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1161,1161,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1162,1162,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1163,1163,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1164,1164,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1165,1165,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1166,1166,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1166,1166,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1167,1167,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1168,1168,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1169,1169,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1170,1170,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1171,1171,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1172,1172,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1173,1173,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1174,1174,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1175,1175,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1176,1176,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1177,1177,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1178,1178,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1179,1179,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1180,1180,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1180,1180,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1181,1181,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1182,1182,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1183,1183,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1184,1184,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1185,1185,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1186,1186,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1187,1187,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1188,1188,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1189,1189,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1190,1190,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1191,1191,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1192,1192,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1193,1193,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1194,1194,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1195,1195,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1196,1196,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1197,1197,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1198,1198,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1199,1199,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1200,1200,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1201,1201,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1202,1202,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1203,1203,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1204,1204,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1205,1205,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1206,1206,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1207,1207,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1208,1208,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1209,1209,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1210,1210,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1211,1211,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1212,1212,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1213,1213,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1214,1214,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1215,1215,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1216,1216,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1217,1217,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1218,1218,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1219,1219,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1220,1220,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1221,1221,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1222,1222,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1223,1223,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1224,1224,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1225,1225,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1226,1226,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1227,1227,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1228,1228,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1229,1229,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1230,1230,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1231,1231,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1232,1232,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1233,1233,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1234,1234,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1235,1235,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1236,1236,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1236,1236,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1237,1237,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1238,1238,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1239,1239,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1240,1240,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1241,1241,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1242,1242,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1243,1243,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1244,1244,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1245,1245,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1246,1246,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1247,1247,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1248,1248,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1249,1249,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1250,1250,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1251,1251,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1252,1252,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1253,1253,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1254,1254,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1255,1255,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1256,1256,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1257,1257,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1258,1258,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1259,1259,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1260,1260,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1261,1261,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1261,1261,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1262,1262,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1262,1262,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1263,1263,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1263,1263,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1264,1264,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1264,1264,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1265,1265,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1265,1265,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1266,1266,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1266,1266,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1267,1267,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1267,1267,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1268,1268,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1268,1268,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1269,1269,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1269,1269,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1270,1270,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1270,1270,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1271,1271,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1271,1271,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1272,1272,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1272,1272,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1273,1273,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1273,1273,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1274,1274,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1274,1274,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1275,1275,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1275,1275,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1276,1276,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1276,1276,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1277,1277,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1277,1277,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1278,1278,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1278,1278,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1279,1279,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1279,1279,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1280,1280,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1280,1280,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1281,1281,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1281,1281,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1282,1282,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1282,1282,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1283,1283,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1283,1283,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1284,1284,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1284,1284,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1285,1285,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1285,1285,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1286,1286,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1286,1286,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1287,1287,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1287,1287,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1288,1288,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1288,1288,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1289,1289,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1289,1289,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1290,1290,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1290,1290,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1291,1291,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1291,1291,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1292,1292,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1292,1292,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1293,1293,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1293,1293,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1294,1294,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1294,1294,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1295,1295,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1295,1295,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1296,1296,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1296,1296,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1297,1297,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1298,1298,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1299,1299,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1300,1300,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1301,1301,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1302,1302,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1303,1303,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
